country_code,country_name,cereal_yield_kg_per_ha,fertiliser_kg_per_ha,arable_land_pct,irrigated_land_pct,livestock_production_index,gdp_per_capita_usd,agri_value_added_pct_gdp,food_price_inflation_pct,population_total,rural_population_pct,agri_employment_pct,female_agri_employment_pct,internet_users_pct,rural_electricity_access_pct,stunting_pct_children,account_ownership_pct,account_ownership_female_pct,account_ownership_poorest40_pct,bank_branches_per_100k,atm_per_100k,private_credit_pct_gdp,bank_deposits_pct_gdp,cereal_loss_pct,wgi_control_of_corruption,wgi_government_effectiveness,wgi_political_stability,wgi_regulatory_quality,wgi_rule_of_law,wgi_voice_accountability,lpi_overall,trade_pct_gdp,poverty_headcount_pct_215,mobile_subscriptions_per_100,fertiliser_efficiency,bank_branches_scaled,atm_scaled,credit_scaled,value_chain_finance_score,cereal_availability_kg_pc
BEL,Belgium,7906.2,252.75403169909,28.3872237161409,,105.47,43140.9676652971,0.654899384879513,2.44024851144084,11586195,12.5694435909365,1.09125389898035,0.60882946961906,92.78867618,100.0,,99.0056968401204,98.6511494126192,93.8118809745621,22.7916024962192,58.6780166084479,74.7536988644538,72.964537695298,0.83,1.5502151,1.2282716,0.4619169999999999,1.3954035,1.4052126,1.5419159999999998,4.0,177.38,0.08,101.462935633736,31.28,18.57,19.35,28.84,51.84,271.6038
BEN,Benin,1408.6,32.687064738754,30.9233283079106,,130.7,1176.37727637273,28.5289506098592,1.73353962694035,13413417,49.8038192438646,43.4363693838773,36.3187603693455,28.20470047,18.0,34.1,48.605530136871,39.7870225704116,41.0090372165069,3.37662334182,4.14038338342214,,15.5501996992846,13.025,-0.1642663,-0.2018892,-0.4106645,-0.3792796,-0.3852134,-0.3316053,2.9,48.05,16.520000000000003,94.9182598289459,43.09,2.75,1.37,,21.23,
BFA,Burkina Faso,1095.7,9.33720446889416,28.4413676900585,,95.11,745.472563435144,17.2902157538449,3.65326761825508,21995243,73.1885692256983,53.4018361685719,55.1341092589342,18.1522007,,21.1,36.1085342551293,30.680222914874,31.6919840532018,2.68689281887429,4.37834040665961,29.4819696538483,29.4371711748254,13.4,-0.2024751,-0.746447899999999,-1.5801637,-0.4590282,-0.401084599999999,-0.172692999999999,2.3,62.42,25.78,112.198419449151,117.35,2.19,1.44,11.37,15.47,584.0437999999999
BGD,Bangladesh,4964.4,395.72014579444,60.4908965199355,84.3491187088554,146.31,1702.08028414189,11.6328584271282,5.54565430773473,167658854,68.6007843113939,43.4657157854774,69.318337483757,38.91744466,98.5,,52.8060649194004,43.4566925057512,46.5663544550526,8.83053292077507,11.2647701983266,39.0820163295701,38.9590765899848,4.09,-1.0928915,-0.563899399999999,-1.0535518,-0.871176499999999,-0.974914899999999,-1.05678039999999,2.6,27.72,2.28,110.012054001037,12.55,7.19,3.71,15.08,23.2,645.8675
BGR,Bulgaria,5949.6,126.358571428571,32.2402358142962,0.56164454131167,91.34,9161.47737990726,4.32894729732106,3.29774435299506,6507301,26.653234381959,6.42234827396012,4.2083572412811,75.27144583,99.5,,83.9665205056197,84.3245815088574,70.9536539226791,61.1811357206881,88.7540653588318,48.1534647397881,48.1031625345449,11.21,-0.2260611,-0.0148069999999999,0.4063981,0.3229288999999999,-0.0377457,0.1902884,3.2,121.21,0.7799999999999999,114.911988483727,47.09,49.84,29.27,18.58,50.59,346.76095000000004
BHS,"Bahamas, The",7840.0,102.375,0.799200799200799,,91.86,29114.0597726386,0.454432167483592,2.90491262928478,396373,18.5215764654917,0.921271344381202,0.183608249469025,92.34980011,100.0,,,,,23.4853475831442,118.341751457921,,49.0750519232367,9.0,1.2282597,0.5886789,0.7434332,-0.020375,0.3484926,0.6714211999999999,2.7,65.93,0.93,100.257333370336,76.58,19.13,39.02,,29.08,235.23155000000003
BIH,Bosnia and Herzegovina,4422.1,62.0208333333333,19.6875,,71.66,5995.54197590494,5.01931841754809,1.98163900587622,3244907,49.5100520522966,18.5505156429682,24.170283170618,75.67620138,100.0,,79.3378937380757,70.3665437213765,57.5805585370045,30.0042293386744,58.4992639082179,53.2893802522593,49.2742522897771,4.87,-0.6690056,-0.8403621,-0.310701599999999,-0.3797619,-0.3074514,-0.4759813,3.0,96.74,0.2,114.911613799718,71.3,24.44,19.29,20.56,38.45,441.58795
BLR,Belarus,3002.8,169.360241820768,27.7112589307711,0.349889894788353,110.96,6457.73053706343,6.70661864890688,9.46028389623105,9302585,21.868913196306,10.9072110999647,7.77501588702409,86.88841196,100.0,1.2,,,,,57.2259639640594,29.1729868961267,24.1068300928884,4.16,-0.2062736,-0.6825409,-0.616372399999999,-0.7942597,-1.0672559,-1.55548589999999,2.7,136.01,0.0,127.117317282369,17.73,,18.87,11.26,15.07,305.2495
BLZ,Belize,4289.5,378.14,4.38404208680403,,108.06,5839.40157956017,7.89550385123154,3.2356365923707,395346,57.6089190794706,17.5264114913613,7.5950721175275,70.65370178,97.1,,,,,18.1134809582031,45.9803747400541,47.6178389837793,47.4917249348263,4.96,-0.0899104999999999,-0.378268799999999,0.3568756999999999,-0.6067267,-0.527655099999999,0.0776529,,98.98,0.2799999999999999,66.7769498110516,11.34,14.75,15.16,18.37,16.09,363.79915
BOL,Bolivia,2523.0,9.3281831536684,4.98791673589957,,116.99,3011.55110807557,8.81001912255763,0.737383721452274,11937360,29.6549587173835,27.6474189108283,27.8825221050872,65.9773785,95.1,,68.8854460185439,63.2896460123216,55.3876723280184,71.9462506460259,43.1845771084482,62.8488382346261,62.8472567856303,1.43,-0.9489015,-0.4784584,-0.2859636,-1.117001,-1.1101906,-0.3237121,2.4,47.67,1.54,100.809064985893,270.47,58.6,14.24,24.25,43.15,365.9636
BRA,Brazil,4479.0,386.636366902598,6.6600942314917,3.70707547169811,108.55,8799.22844579944,6.55876261207381,8.30165975585673,209550294,12.8639218284561,9.4956089681342,4.5802428180644,80.68989314,97.3,,84.0357458977852,80.8668081422269,81.2766273194022,17.1964909481549,95.4080530710275,68.8052246831437,68.8052245721823,10.51,-0.404589,-0.0686133999999999,-0.3922756,-0.1510718,-0.4091435,0.0763533,3.2,37.66,4.6,104.824727184587,11.58,14.01,31.46,26.55,46.83,331.94925
BRB,Barbados,2816.0,37.1428571428571,16.2790697674419,,89.16,17475.0281776857,1.98064749350573,,282147,40.6779634566181,2.93088431988553,1.81686731839185,69.4756012,100.0,,,,,14.1667382158496,30.909247016399,68.5058128222344,68.3689878223606,1.47,1.1946829,0.6625554,1.0845669,0.4761062,0.7010659,0.9713716,,,1.1,112.222706603295,75.82,11.54,10.19,26.43,16.05,321.7767
BRN,Brunei Darussalam,2733.3,177.25,0.759013282732448,7.74925373134328,120.03,29256.1833678343,1.25629022275081,1.73341388450593,451721,25.2332683063825,1.40573688866656,0.293178862749734,97.62879944,100.0,,,,,16.2438432933232,73.0972948199544,36.2693770865454,35.0855262266259,8.5,1.1827999,1.0763513,1.1632013,0.86713,0.5616354,-0.817422,2.71,147.12,0.01,133.597065445264,15.42,13.23,24.1,13.99,17.11,
BTN,Bhutan,3344.7,10.2577319587629,2.54326166754064,,149.75,3206.20366997254,15.7947840049801,7.3468144053353,775442,59.6924800125621,49.8591606430692,59.1185664177146,85.63688389,100.0,,,,,20.9042534207346,45.2075724383367,64.8888785590362,64.8796236297576,2.83,1.3198694,0.5963822,0.9391838,-0.0451337,0.6782878,0.3423094,2.5,77.58,0.2,100.330908049861,326.07,17.03,14.91,25.04,18.99,714.378
BWA,Botswana,1002.6,59.2653846153846,0.458772254865633,,90.5,6895.91184943107,1.78859292903854,7.24097765588442,2401441,33.4817232931745,17.5933771426061,10.3478683594677,54.70069885,25.0,,,,,6.91065502067726,33.5742656421236,34.5320284610526,34.4387859942925,10.0,0.7018975,0.4025631,1.0572186,0.459995,0.3719932999999999,0.1662642,3.1,88.76,9.24,173.25235140068,16.92,5.63,11.07,13.32,10.01,442.64279999999997
CAF,Central African Republic,807.2,0.238888888888889,2.88933834151979,,108.29,396.020622931961,35.7553299980455,4.25936417542868,5112100,57.1452217102051,66.1172164282564,68.165240178872,,1.6,,,,,,,11.7946888020579,11.5277547117761,9.0,-1.316273,-1.5775561,-2.1689304,-1.3937882,-1.5476834,-1.2527095,2.5,44.16,54.81,35.8169832358522,3378.98,,,4.55,4.55,
CAN,Canada,3119.8,126.061841658172,4.35320354546179,,118.15,44639.193269037,1.59798786504057,3.39519318527527,38239864,17.8220720920725,1.36487110992612,0.917855101321004,93.93710327,100.0,,99.6346150066946,99.50555299801,90.1625716443574,20.6899045089685,212.429180058184,,,4.46,1.6156132,1.6828189999999998,0.7604154,1.6316738,1.5493331,1.4726848,4.0,62.25,0.1,87.4056019628826,24.75,16.85,70.05,,69.14,306.96865
CHE,Switzerland,5515.8,177.186529464331,10.009321778007,,98.35,88661.2029776281,0.627567424184859,0.581814168489855,8704546,15.7993522391121,2.33431832389331,1.68401587961139,95.56937154,100.0,,99.491031115136,99.0179339713898,98.5396670294497,36.4932699809445,93.5596547287595,,,1.49,2.1059546,2.0800555,1.0255347,1.7598954,1.7893994,1.6782979999999998,,130.02,0.0,123.21236546636,31.13,29.73,30.85,,64.53,286.4374
CHL,Chile,6491.2,287.171345569523,2.01809524430058,8.4063628013325,105.72,14051.4713630677,3.50586436813615,4.52456838259143,19456334,11.5339488335548,6.54762033540089,3.5062634681211,90.23280334,100.0,,87.0620678198245,86.6153008701508,68.8478688801324,10.908860309716,47.7624379880991,109.321889752715,81.0285331549083,2.01,1.1463006,0.8697585,0.146317,0.8736894,0.7564837,0.9953359,3.0,64.88,0.86,136.571581265001,22.6,8.89,15.75,42.18,44.46,401.17515
CHN,China,6317.5,406.234332124994,11.6065788899055,,108.08,11469.5707134928,7.08935251618004,0.981015135544881,1412360000,35.278923034668,22.8687780404897,19.547953096344,73.05323517,100.0,,88.7090216844445,87.3449018911007,83.0213478155459,8.77777453041303,81.5085206223716,173.554518720488,173.554518720488,3.8,0.0556852,0.6669455999999999,-0.259168,-0.0246937,-0.5386195,-1.61369489999999,3.7,36.52,0.0,121.491918368395,15.55,7.15,26.88,66.96,54.27,579.8974000000001
CIV,Cote d'Ivoire,2255.1,36.5820866323076,13.8043987421384,,117.98,2146.47635317946,16.1805529630135,4.15919657911797,29639736,47.6816538043941,48.2212924147521,43.4708220563665,35.95069885,45.2,23.4,50.7622911401206,37.4442612620447,43.9860780919228,4.73960023535429,7.27822516352558,,20.9766531500506,13.375,-0.446876999999999,-0.5005974,-0.895587799999999,-0.289141,-0.6527655,-0.7085168,3.08,45.11,7.59,150.343798608733,61.64,3.86,2.4,,21.92,378.37725000000006
CMR,Cameroon,1726.7,16.833064516129,13.1158638488714,,105.76,1443.57600237663,16.9592035415957,2.27185762503637,26915758,45.4451335536365,43.8343030859318,46.914341104664,38.89260101,24.8,,51.6548130092196,49.2549795515638,37.197841376578,,,,,12.699999999999998,-1.115647,-0.787710799999999,-1.57868299999999,-0.816719899999999,-1.2194535,-1.24492729999999,2.1,36.73,13.83,80.8081013360278,102.58,,,,43.23,428.875
COD,"Congo, Dem. Rep.",897.4,2.08655868520548,6.04502913477868,,107.2,485.160805929784,11.3157062519,,99148932,56.3709318207782,61.4142819500912,70.2334896262574,16.1595993,1.0,,,,,,,6.76403632346416,6.73871405462552,5.39,-1.50417239999999,-1.70495509999999,-1.6314631,-1.3231263,-1.53122649999999,-1.1423478,2.5,75.39,72.08,47.2882541992485,430.09,,,2.61,2.61,119.33675
COG,"Congo, Rep.",894.4,9.74727272727273,1.61054172767204,,105.77,1701.79060456872,9.09674868938002,1.7156427545126,5892183,36.3820874175804,37.5097394705817,38.9507143008168,30.02739906,12.4,,47.1421557656699,43.79194944753,30.685764454151,2.81399044201204,13.5391518350083,13.902630970771,13.8221205892012,14.95,-1.34316449999999,-1.1895932,-0.517419899999999,-1.1613755,-1.23331679999999,-1.2723726,2.6,85.55,33.02,95.8614998889206,91.76,2.29,4.46,5.36,17.32,177.4265
COL,Colombia,4278.9,511.661435170947,2.1601922487607,,109.69,6457.16921807086,7.77187301385002,3.49505757399448,51188173,22.1660429673872,15.1143754822074,6.10739067921108,73.02837449,100.0,,59.7159078921527,56.204292335596,48.0776326552361,12.6686456195329,39.6770988271711,47.9124060650503,47.8931314522491,3.76,-0.269745299999999,-0.0318011,-1.0147831,0.2365791,-0.506983,-0.0098546,2.9,40.06,6.800000000000001,146.627837254516,8.36,10.32,13.08,18.49,29.23,317.60475
COM,Comoros,1770.3,3.38461538461538,34.9274583557227,,96.24,1359.76242021159,35.2409487995918,-0.0044179368234698,818174,67.5875555686754,35.2126514936414,35.3872867014525,30.68120003,82.9,,,,,5.12573830345948,5.12573830345947,16.3887427830441,16.0390796155916,9.0,-1.4088014,-1.55203659999999,-0.3981267,-1.330504,-1.1021442,-1.28283139999999,2.56,42.07,4.62,104.311430086999,523.04,4.18,1.69,6.32,4.06,361.54345
CPV,Cabo Verde,16.3,4.04,12.4069478908189,,84.62,3471.6553421786,5.97147405923183,1.86215256793885,516649,25.8392069107173,11.111367278009,6.01577909270217,70.28250122,96.9,,,,,30.1304649130736,48.2087438609177,67.561644973855,66.773749152092,9.0,0.8975963,0.2774591,0.8339009,0.0657809,0.4863826,0.7321187,,77.46,3.82,114.230551109167,4.03,24.54,15.9,26.07,22.17,521.6361
CRI,Costa Rica,4311.2,866.290041368153,3.27327457892675,,113.15,13146.6927918465,4.36671325937127,1.72647755109241,5059988,22.0131059799991,15.204605328826,8.72721195695612,82.74901607,100.0,,68.4896897601052,61.0813328950655,51.7476241593465,16.28856201058,64.6169941229305,56.589569581111,55.5581371785144,4.31,0.5909559999999999,0.2714874,1.0171458,0.5605960999999999,0.6104539,1.126743,2.9,70.78,0.91,140.788061157457,4.98,13.27,21.31,21.83,33.85,331.7266
CUB,Cuba,2408.7,25.5738155813794,28.0211946050096,,78.64,7379.04275283674,0.882032508097678,,11122168,22.9012298583984,16.6917369025748,7.35709329464455,67.64354869,100.0,,,,,,,,,9.0,-0.2211207,-0.0976359,0.4994387999999999,-1.1730802,-0.6486658,-1.2291961,2.2,80.02,1.29,63.8661095570576,94.19,,,,,
CYP,Cyprus,2063.5,156.229949955088,10.1207792207792,21.4501222387327,125.98,29517.072265625,1.50250271739903,2.44608867175474,1317309,33.3281634605029,2.85329222068556,1.18170885635628,90.75951564,100.0,,93.1299045859698,92.6972408372999,87.8829359339762,27.4550507248803,38.1692168614189,87.3952443793853,87.3329388092712,0.26,0.4905518,0.86,0.4791733999999999,0.8484872999999999,0.7712279,0.9075915,3.2,176.83,0.15,142.051408905141,13.21,22.36,12.59,33.72,49.85,366.06579999999997
CZE,Czechia,6113.0,148.624327616262,32.0693957764556,0.623803578506073,104.08,20373.8783043424,1.75886666492278,3.83984491500146,10505772,27.3189405625684,2.54754783664319,1.50687448912438,82.67062427,100.0,,94.9367048560852,93.4414932024248,86.3917971926132,17.7006413592823,60.2524392492344,52.0361206166061,52.0299060442265,2.16,0.7300087,1.1010113,0.9968819,1.2403943,1.1669833,1.0405404,3.3,137.38,0.0,126.173145654465,41.13,14.42,19.87,20.08,46.84,241.3088
DEU,Germany,6998.1,130.141019042717,33.3667248633332,,97.06,44011.0194631674,0.753895620719434,3.06666666666673,83196078,18.3674129346066,1.21183428547171,0.886412239615511,91.43060973,100.0,,99.9765938161833,100.0,100.0,7.60599027697653,77.0019290884734,82.7038241987432,81.6719260035738,3.35,1.8243293,1.8265941,0.6603045,1.6129105,1.6349496,1.5769284,4.1,79.92,0.1,127.125099449404,53.77,6.2,25.39,31.91,52.7,274.16245000000004
DJI,Djibouti,2021.1,30.3333333333333,0.129421915444349,,130.09,2854.15987035097,3.00716226184265,1.18086783934059,1121248,27.7117045443485,1.30869899923018,1.04207543056464,61.41120148,36.6,,,,,8.36196872101075,15.5480355906293,18.5968581486669,18.5968581486669,9.0,-0.9086172,-0.647701299999999,-0.5273642,-0.7686696,-1.0311038,-1.1996692,2.7,263.48,13.54,43.6423520933817,66.63,6.81,5.13,7.18,6.37,500.00255
DMA,Dominica,1659.1,73.0,8.0,,102.28,7738.31730070386,14.0151066545603,2.22891330700343,67202,27.7386379955958,,,78.07949829,100.0,,,,,13.7862103431043,34.4655258577607,49.3802060716119,49.3802060716119,9.0,0.3994373,-0.384329,1.2367945,0.1493074999999999,0.5368851,0.3267127999999999,,,3.74,92.5136156662004,22.73,11.23,11.36,19.05,13.88,
DNK,Denmark,6355.0,139.422571064913,58.925,9.01451489686784,106.32,59312.8158043771,1.08103120928969,1.85304543989689,5856733,11.7383550681851,2.03932108222848,0.919234030061319,98.8658506,100.0,,100.0,100.0,100.0,17.4949689235177,40.9777386194616,155.229321090433,155.229321090433,1.99,2.2948313,2.1905145,0.8409468999999999,1.9974993,2.0133921,1.9120246,4.1,112.32,0.24,125.604137839658,45.58,14.25,13.51,59.89,57.53,296.51505
DOM,Dominican Republic,4784.8,157.444416293463,18.7447886863402,11.7968718021273,106.86,8344.90510312395,4.21567590284055,8.24300347981809,11123476,27.0756652604965,8.00880071646586,1.40028369724748,85.24298638,94.8,,51.2980112720468,48.9606589159934,39.373011007841,11.1068942610046,37.4563602447479,27.7700298032382,26.5507254787628,2.91,-0.545258,-0.1501487,0.3502986999999999,-0.0103431,-0.3243436,0.0897951999999999,2.6,51.95,0.37,87.5207623947766,30.39,9.05,12.35,10.71,24.09,290.24069999999995
DZA,Algeria,1433.7,20.6745452131191,3.16197401899452,,97.32,4456.74687637774,11.2354345605089,7.22606307415477,44761099,26.3800781738427,10.2836824474452,4.15970688075866,72.21240234,99.3,,44.0970221449773,31.1915131938875,38.9861822379999,5.3054562533933,9.36948801399751,22.659990400839,22.6446473775232,5.99,-0.6509952,-0.4641151,-0.9009933,-0.9720042,-0.7553319,-1.0429601,2.5,46.84,0.0,105.037092587919,69.35,4.32,3.09,8.74,17.27,590.3437000000001
ECU,Ecuador,4016.0,367.8466796875,4.12304718956354,18.8665447897623,94.55,5815.09477390949,8.07999983280318,0.133251386096389,17682454,36.9128731750883,32.1854828435665,30.2359024422925,69.1147995,100.0,,64.1767160592829,57.945240253526,60.2126132595592,9.15384210093753,37.2464056914393,49.7533981232754,47.4834083992926,3.11,-0.6326965,-0.1107469,-0.1983083,-0.5551263,-0.4314709,-0.0753616999999999,2.88,53.26,2.69,94.950621672761,10.92,7.46,12.28,19.2,31.42,344.8155
EGY,"Egypt, Arab Rep.",7340.5,541.891452713682,3.09106434275956,,122.85,3837.31992324447,11.4369326589725,5.21404940513042,110957008,57.4313937378532,19.2891712496112,18.9766521942891,72.05599976,100.0,12.8,27.4440057212001,24.1973567007988,25.0019432828222,6.39508131575558,25.99317574557,28.2307543894277,28.2307543894277,6.83,-0.7873199,-0.225102299999999,-1.066781,-0.5701379,-0.8185251,-1.65797359999999,3.1,29.86,0.38,84.0866220906029,13.55,5.21,8.57,10.89,14.77,680.01325
ESP,Spain,4227.4,157.991217599046,23.112437562789,14.899014377001,119.84,26705.3629138959,2.76824927112995,3.09313511976419,47443821,20.2153757016402,4.07538475596877,2.17348075870515,93.89752157,100.0,,98.2984394535205,97.4892592793127,96.36803462348,37.3021362544501,96.2361722193862,98.4256244971566,96.2196695357409,0.43,0.8120885999999999,1.1202722,0.3832299999999999,0.9211695,0.9207665,1.1384344,,66.52,0.7799999999999999,118.999806936801,26.76,30.38,31.73,37.98,58.79,278.80525
EST,Estonia,3502.4,103.494285714286,16.374269005848,,95.03,21570.6658455268,1.94353771254558,4.65316673847472,1330932,29.8222725864178,2.68417337457549,1.42410334234001,90.97970174,100.0,,99.3765667926472,99.5970564830296,98.3857863171161,7.46580123338634,62.5148416530543,59.2942307857999,59.284692839829,2.02,1.5368104,1.3707205999999998,0.8879043999999999,1.5595497,1.4888413,1.4062888999999998,3.6,160.47,0.4599999999999999,148.739589817601,33.84,6.08,20.61,22.88,49.51,218.11305000000002
ETH,Ethiopia,2660.6,41.7726745237649,14.560115607756,,112.51,790.65701959778,37.5791137568863,26.8395221557722,122138588,77.8932914733887,63.4660144892329,54.5378250995199,16.6981031,42.8,,,,,,,,,12.933333333333332,-0.4003096,-0.650462099999999,-2.0139565,-0.7684521,-0.9484534,-1.0719325,2.376767,24.35,17.0,52.8088633217211,63.69,,,,,662.44215
FIN,Finland,2777.3,98.0842621489077,7.37955904913905,,99.87,45792.0454180872,2.15907446415076,2.19457432340007,5541017,26.6289784219671,3.95042809255165,2.0597063095046,92.80806082,100.0,1.3,99.5301883332477,99.0785083052635,98.3138964104024,6.14581850672402,36.6615145644161,100.140293611616,98.5837982987892,2.85,2.2264683,2.1560517,1.1287431,2.0110043,2.0708538,1.913997,4.2,79.79,0.04,129.036333202492,28.32,5.01,12.09,38.64,50.63,356.9189
FJI,Fiji,3887.4,76.171875,4.20361247947455,,123.59,4507.33353596072,17.2536724147942,1.53454853751591,916711,42.3381635238072,39.0371568561254,38.531651782193,70.56800079,86.8,7.2,,,,10.3456669912366,49.2940603700097,139.163957696995,93.5163443402908,0.67,0.4839701999999999,0.7309158,0.6663534,-0.0698337,0.1636161,0.0032995999999999,2.3,,0.74,108.158405429846,51.03,8.43,16.25,53.69,26.12,317.90405
FRA,France,7171.3,171.652047698957,31.5621764542165,,96.97,38030.8571685178,1.46334541457898,1.64233141038393,67842811,21.2635396607662,2.51483563043554,1.44661410685569,86.09548575,100.0,,99.244295476517,100.0,95.8664726880748,33.0926074894023,89.2762788371069,120.721909947613,116.248567691996,2.04,1.422803,1.5363266999999998,0.1241525,1.2843889,1.0805521,1.1650934,3.9,63.79,0.03,113.952719366702,41.78,26.96,29.44,46.58,59.77,332.807
FSM,"Micronesia, Fed. Sts.",1721.5,0.0,2.85714285714286,,103.38,3023.96457451783,22.1845195337408,3.19128406597466,111624,77.6071237144589,,,,79.4,,,,,12.7544513035049,11.4790061731544,23.4273633503821,23.4273633503821,8.5,0.3004111,0.1409627,1.2268624,-0.761884,0.8844428999999999,0.640026,,87.33,12.54,19.7090231491436,,10.39,3.79,9.04,7.74,258.12435
GAB,Gabon,1587.1,28.2523076923077,1.26130321729344,,102.67,6479.04900690761,6.76982280967365,1.0869074651941,2376722,9.2118032713033,29.6482158134737,26.4665362534135,65.76809692,26.8,,66.0899712589808,61.2955059276265,52.9001464565818,,,,,2.45,-0.8653289,-0.588664699999999,-0.28203,-0.832492799999999,-0.9165415,-0.952399799999999,2.4,85.35,1.54,132.30865873249,56.18,,,,57.1,314.2285
GBR,United Kingdom,6966.8,241.438814262867,24.8410870913074,,106.53,46487.3424706549,0.698210493866494,2.51837109614213,66984000,17.0113568476359,0.89635908345731,0.495405209290053,96.19650269,100.0,,99.7632738299911,99.9090517704621,98.3316494050925,,96.7554227375569,136.161594591011,135.68756748751,0.48,1.6641761,1.3289695,0.4363657999999999,1.600758,1.3061844,1.2930083,,58.54,0.3,117.887430294308,28.86,,31.9,52.53,70.67,347.7501
GEO,Georgia,2750.4,169.464743589744,4.48985465534609,,104.5,5175.19865185825,7.22731737039721,9.56691433824769,3708610,40.5706439381995,39.7474595687038,42.8238646876221,76.4427093,100.0,,70.4986885500291,70.7113541474579,41.7108028579479,31.5756667796647,96.4014675167036,72.9083897422509,70.033095669531,2.14,0.7226794999999999,0.4515433,-0.2017684,0.8431074,0.2251347,0.0300981,2.7,101.6,4.09,146.566472682371,16.23,25.72,31.79,28.13,39.61,484.84045
GHA,Ghana,2360.5,37.3638506125395,20.6998545265961,,116.02,2030.04866500967,19.6574735227332,9.9710886750444,32518665,43.3047443173464,35.9690047422434,32.3691490110509,68.6,74.0,,68.2303947936909,62.5809382619613,51.5909001242851,11.1692929390992,11.0576485507466,13.0544311231372,12.024769747436,13.375,-0.1554389,-0.0445107,-0.1622488,-0.1880837,0.0415219,0.2068363,2.5,62.71,23.06,124.402625384529,63.18,9.1,3.65,5.04,26.39,318.46615
GIN,Guinea,1356.5,4.05121944335288,21.3538258993977,,102.32,973.646890096159,27.0715374807562,12.5972882566934,13710513,63.1497821563744,49.9702928615025,51.2748152167834,28.61330032,21.3,,30.4403355352872,24.0050046269956,22.0184606088303,2.62989455774448,2.5282561207302,9.00671851271095,8.79852319477631,14.1,-1.0113603,-0.808593999999999,-1.0159308,-0.912789299999999,-1.003033,-1.0322931,2.5,115.2,3.19,110.185519681138,334.84,2.14,0.83,3.48,10.49,459.61165
GMB,"Gambia, The",1054.1,2.23636363636364,43.4782608695652,,73.24,689.49323955737,23.579267737043,7.37034758876618,2576010,37.2449293362141,30.0686029498227,41.3180186382749,41.67309952,31.2,,,,,5.90016386364185,8.58205652893359,8.87544997363302,8.3626853204594,13.375,-0.3139401,-0.5131901,0.0231959,-0.754535499999999,-0.3721489,-0.201333999999999,2.3,42.1,8.1,108.847403542688,471.35,4.81,2.83,3.42,3.69,466.44445
GNB,Guinea-Bissau,1352.6,17.9660549332733,14.0239971550498,,100.11,729.627090607537,40.0405061497032,2.24248879577658,2058841,55.2665863037109,64.2874106614497,71.1006592921575,23.3519001,15.8,,,,,3.42899410457942,6.53141734205604,,12.9008025466185,13.375,-1.21682239999999,-1.3839632,-0.3001867,-1.3114711,-1.2016468,-0.5278763,2.6,44.81,16.54,108.62961248586,75.29,2.79,2.15,,2.47,534.23955
